# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = code_5_model
# start_datetime = 2022-04-05 09:22:23 UTC
# method = sample (Default)
#   sample
#     num_samples = 6000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4838282
# output
#   file = E:\AGH\2022-1\2_Data_Analytics\lab2\samples\code_5-20220405112223_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-1.90071,0.946014,0.747781,2,3,0,2.16298,1.954
-1.90071,0.138574,0.747781,1,1,0,3.44804,1.954
-2.02465,0.832827,0.747781,1,3,0,2.69876,0.929972
-1.86549,0.998908,0.747781,2,3,0,2.05745,1.09464
-1.77348,0.993906,0.747781,1,3,0,1.93291,1.4981
-1.83017,0.981768,0.747781,1,3,0,1.89021,1.15637
-1.81238,1,0.747781,1,1,0,1.82999,1.19672
-1.81238,0.871994,0.747781,1,3,0,2.96087,1.19672
-1.98674,0.974406,0.747781,1,3,0,2.01687,0.959996
-1.79679,0.959622,0.747781,1,3,0,2.24398,1.64669
-1.78119,1,0.747781,2,7,0,1.79556,1.30731
-2.72109,0.788599,0.747781,1,3,0,3.77408,0.667718
-1.84294,1,0.747781,3,7,0,2.58792,1.13187
-2.44088,0.912801,0.747781,1,3,0,2.7623,0.735903
-2.57738,0.984856,0.747781,2,7,0,2.58958,3.02384
-1.89743,1,0.747781,2,3,0,2.42737,1.05088
-1.89984,0.999906,0.747781,2,3,0,1.91718,1.0479
-1.86636,1,0.747781,1,1,0,1.90078,1.09333
-2.74717,0.960848,0.747781,1,3,0,3.38315,0.662683
-1.87627,0.990772,0.747781,1,3,0,3.23265,1.0789
-2.58554,0.955465,0.747781,1,3,0,2.98293,0.697121
-1.81711,0.988677,0.747781,1,3,0,3.04469,1.18509
-1.81705,0.999816,0.747781,2,7,0,1.81887,1.72518
-1.81748,0.971369,0.747781,1,3,0,1.96858,1.18421
-2.27957,0.956208,0.747781,2,7,0,2.5056,0.791893
-2.33474,0.99899,0.747781,2,3,0,2.36283,0.770879
-1.85024,0.995578,0.747781,2,3,0,2.51184,1.11908
-1.85726,0.999263,0.747781,2,7,0,1.85801,1.84642
-1.77225,0.996092,0.747781,1,3,0,1.88087,1.38088
-1.80294,0.970635,0.747781,2,3,0,2.20874,1.22251
-1.77105,0.994797,0.747781,2,3,0,1.8549,1.40549
-1.77105,0.936032,0.747781,1,3,0,2.30316,1.40549
-2.94083,0.91228,0.747781,2,7,0,3.02462,0.630352
-3.08195,0.997026,0.747781,1,1,0,3.10386,0.611391
-2.07324,1,0.747781,2,3,0,3.01909,0.896354
-2.1616,0.665772,0.747781,2,3,0,3.01856,2.43571
-2.12328,0.597777,0.747781,3,7,0,3.79566,2.37399
-2.03538,1,0.747781,1,1,0,2.16629,2.22373
-1.80633,0.961217,0.747781,1,3,0,2.22222,1.21277
-2.49118,0.876118,0.747781,1,3,0,2.99962,0.721399
-2.49118,0.828609,0.747781,1,3,0,3.48927,0.721399
-2.48986,0.971987,0.747781,2,7,0,2.54995,2.9087
-2.62525,0.655097,0.747781,3,7,0,3.47428,3.08546
-2.00252,1,0.747781,2,3,0,2.43432,0.947032
-1.80772,1,0.747781,2,3,0,1.99684,1.20894
-1.79889,0.986443,0.747781,2,3,0,1.94942,1.23494
-1.79516,0.981028,0.747781,2,3,0,2.38549,1.24732
-2.87103,0.869805,0.747781,2,7,0,4.07409,0.641064
-2.65275,1,0.747781,1,1,0,2.86815,0.681822
-2.58474,1,0.747781,2,3,0,2.68622,0.697313
-2.35203,1,0.747781,1,1,0,2.57421,0.764724
-3.39107,0.718697,0.747781,1,3,0,3.87831,0.579645
-3.12829,0.989572,0.747781,3,7,0,5.4724,0.605854
-3.18793,0.998966,0.747781,1,1,0,3.23933,0.59917
-4.25362,0.997829,0.747781,2,7,0,4.39469,4.90775
-3.6788,1,0.747781,2,7,0,3.92357,0.558726
-2.68847,1,0.747781,2,3,0,3.67163,0.674281
-3.84622,0.96291,0.747781,1,3,0,4.39461,0.549301
-3.91354,0.999834,0.747781,2,3,0,3.96968,0.545969
-2.89414,0.999173,0.747781,1,3,0,4.25346,0.637409
-2.47084,0.951531,0.747781,2,7,0,2.76443,2.88321
-1.82585,1,0.747781,2,3,0,2.24097,1.75454
-2.21723,0.87659,0.747781,1,1,0,2.21743,2.52212
-1.92646,1,0.747781,2,3,0,2.13124,2.0113
-1.81634,0.957856,0.747781,1,3,0,2.128,1.18694
-2.22829,0.95512,0.747781,3,7,0,2.70764,2.53891
-2.1822,1,0.747781,1,1,0,2.35351,2.46811
-3.76903,0.35041,0.747781,3,7,0,3.80081,0.553433
-2.2136,0.884444,0.747781,3,7,0,5.4204,0.820206
-2.08741,0.52112,0.747781,3,7,0,3.2818,2.31432
-2.6399,0.761757,0.747781,1,1,0,2.74791,3.10416
-2.81043,0.771689,0.747781,3,7,0,3.22083,3.31653
-4.11892,0.504025,0.747781,3,7,0,4.66963,0.537176
-1.80114,0.999856,0.747781,3,7,0,3.89371,1.66527
-1.97141,0.913599,0.747781,1,3,0,2.30306,0.973302
-1.77274,0.986031,0.747781,1,3,0,2.11107,1.48834
-1.78258,0.997907,0.747781,2,3,0,1.79041,1.57319
-2.06141,0.875874,0.747781,2,7,0,2.439,0.904111
-3.57949,0.657493,0.747781,3,7,0,3.61266,0.565197
-2.23818,0.923275,0.747781,2,7,0,3.52274,0.809207
-1.78218,0.979068,0.747781,1,3,0,2.7147,1.57066
-1.77872,1,0.747781,1,1,0,1.78244,1.54687
-1.88561,0.963068,0.747781,1,3,0,2.02517,1.0661
-1.82965,1,0.747781,1,1,0,1.87816,1.15744
-1.8353,0.947238,0.747781,3,7,0,2.72031,1.14617
-2.06317,0.959596,0.747781,1,3,0,2.32798,2.27277
-2.87047,0.127363,0.747781,2,3,0,6.1235,0.641153
-1.96985,0.969194,0.747781,1,3,0,3.30245,0.974705
-2.05657,0.957355,0.747781,1,3,0,2.64343,2.26127
-1.81197,0.954166,0.747781,1,3,0,2.26712,1.19774
-1.78762,0.992297,0.747781,1,3,0,1.8847,1.60234
-1.78762,0.165931,0.747781,1,1,0,3.67444,1.60234
-1.79083,0.983202,0.747781,2,3,0,1.90052,1.26319
-1.91218,0.982293,0.747781,1,3,0,1.9354,1.03321
-2.71895,1,0.747781,2,3,0,3.17026,3.20373
-2.96803,0.848763,0.747781,1,1,0,3.44372,3.50571
-2.93544,0.819438,0.747781,3,7,0,3.63924,0.631145
-1.82484,0.987161,0.747781,1,3,0,3.86008,1.16757
-1.87472,0.9932,0.747781,1,1,0,1.87484,1.08109
-2.46308,0.949574,0.747781,2,3,0,2.47084,0.729355
-1.77306,0.981443,0.747781,2,7,0,2.36797,1.37002
-2.01706,0.973187,0.747781,2,3,0,2.12241,2.19049
-2.65448,0.740023,0.747781,1,1,0,2.72844,3.12268
-2.96351,0.696249,0.747781,3,7,0,3.73127,0.627072
-8.15363,0.33863,0.747781,2,3,0,9.32617,8.63046
-2.03277,1,0.747781,1,1,0,7.04958,0.92401
-2.64089,0.966446,0.747781,2,7,0,2.64182,3.10542
-2.28641,1,0.747781,1,1,0,2.65948,2.6253
-2.93856,0.822897,0.747781,3,7,0,2.96624,0.630685
-1.89084,0.957463,0.747781,3,7,0,2.84828,1.05924
-1.94376,0.998014,0.747781,2,3,0,1.94739,0.999384
-2.48249,0.951342,0.747781,2,3,0,2.48358,2.89884
-4.24302,0.276321,0.747781,3,7,0,4.36519,0.532723
-5.95608,0.990415,0.747781,1,3,0,7.20058,0.505779
-2.93735,0.435405,0.747781,3,7,0,5.12288,3.46935
-1.93719,1,0.747781,2,3,0,2.51985,2.03415
-1.79583,0.97464,0.747781,1,3,0,2.07121,1.24502
-1.9059,0.976694,0.747781,1,3,0,2.0333,1.96586
-2.50496,0.270514,0.747781,3,7,0,4.23769,0.717626
-3.39823,0.970752,0.747781,2,7,0,3.44136,3.9973
-2.30711,1,0.747781,2,7,0,3.02528,0.781127
-2.49347,0.990794,0.747781,1,1,0,2.49564,0.720766
-2.29487,1,0.747781,2,3,0,2.48455,0.785843
-2.24852,1,0.747781,2,3,0,2.32161,0.804744
-2.1843,1,0.747781,1,1,0,2.26478,0.834096
-3.01781,0.791905,0.747781,1,3,0,3.33898,0.619595
-2.7701,1,0.747781,1,1,0,3.01349,0.658404
-2.52278,1,0.747781,1,1,0,2.76176,0.712869
-2.52324,0.999994,0.747781,2,3,0,2.58398,0.712747
-2.48921,0.997035,0.747781,2,3,0,2.76475,0.721945
-1.79035,0.976036,0.747781,1,3,0,3.36454,1.61646
-2.09111,0.856906,0.747781,2,3,0,2.65861,0.885116
-2.05632,0.980788,0.747781,2,3,0,2.53238,0.907521
-3.56231,0.696578,0.747781,3,7,0,3.7991,4.17761
-2.36729,1,0.747781,2,7,0,3.14805,0.759452
-2.5721,0.385217,0.747781,2,3,0,4.18204,3.01698
-1.83559,0.872027,0.747781,2,7,0,2.85995,1.14561
-2.25221,0.944614,0.747781,1,3,0,2.41258,0.803175
-1.81682,0.995734,0.747781,2,3,0,2.40297,1.18578
-1.83868,0.998953,0.747781,2,3,0,1.8409,1.13971
-2.27448,0.958942,0.747781,2,3,0,2.28673,0.793944
-1.78175,0.989353,0.747781,1,3,0,2.53788,1.30423
-1.78662,0.989668,0.747781,2,3,0,1.87135,1.28056
-2.13634,0.964781,0.747781,2,3,0,2.51044,2.39526
-3.29539,0.514337,0.747781,1,1,0,3.49329,3.8825
-1.96004,1,0.747781,1,1,0,2.70446,2.08111
-1.85825,1,0.747781,1,1,0,1.9388,1.84905
-1.84574,0.94725,0.747781,1,3,0,2.11508,1.12688
-1.83319,1,0.747781,1,1,0,1.85018,1.1503
-2.79169,0.941304,0.747781,3,7,0,2.8013,0.654494
-3.74141,0.98198,0.747781,2,3,0,3.76651,0.554998
-5.21847,0.843482,0.747781,1,3,0,6.09137,0.512143
-5.31812,0.999944,0.747781,2,3,0,5.36673,0.510982
-5.32645,0.999987,0.747781,1,1,0,5.41402,0.51089
-2.18058,1,0.747781,2,5,0,5.19043,0.835923
-2.99723,0.947078,0.747781,2,3,0,3.30935,0.622369
-1.77067,0.968601,0.747781,2,7,0,2.90446,1.43606
-1.96336,0.969128,0.747781,2,3,0,2.09478,2.08778
-3.35583,0.642907,0.747781,2,3,0,3.45154,3.95015
-2.79481,0.785138,0.747781,3,7,0,3.5505,3.29744
-2.22093,1,0.747781,1,1,0,2.67093,2.52775
-1.84506,1,0.747781,1,1,0,2.09153,1.81263
-1.82955,0.959362,0.747781,1,3,0,2.04875,1.15764
-1.8369,0.99897,0.747781,1,1,0,1.84404,1.14308
-1.81407,1,0.747781,1,1,0,1.83537,1.19247
-1.79982,0.98627,0.747781,2,3,0,1.96124,1.23198
-1.77065,0.999148,0.747781,1,3,0,1.80912,1.4301
-5.47143,0.37284,0.747781,2,3,0,5.55956,6.12063
-1.78137,1,0.747781,1,1,0,4.16874,1.30635
-2.63901,0.853308,0.747781,3,7,0,3.24323,0.684828
-2.39788,0.998469,0.747781,2,3,0,2.78499,0.7493
-2.55823,0.993015,0.747781,1,1,0,2.56538,0.703789
-1.78612,1,0.747781,2,7,0,2.46105,1.28277
-2.13855,0.933059,0.747781,1,3,0,2.33265,0.857704
-2.05332,1,0.747781,1,1,0,2.13989,0.909564
-2.97992,0.832872,0.747781,1,3,0,3.47039,0.624758
-2.30589,1,0.747781,2,3,0,2.9927,0.781592
-1.9326,0.959005,0.747781,1,3,0,2.33778,1.01079
-1.86752,1,0.747781,1,1,0,1.92567,1.09158
-1.86679,0.999489,0.747781,2,7,0,1.87184,1.87151
-1.829,0.955981,0.747781,1,3,0,2.0821,1.15879
-2.25352,0.947325,0.747781,1,3,0,2.42852,0.802621
-1.82393,0.682743,0.747781,2,3,0,3.77343,1.16955
-1.9321,0.966233,0.747781,2,3,0,2.16181,1.01131
-2.46659,0.90931,0.747781,2,3,0,2.98399,2.8775
-2.30096,0.22246,0.747781,3,7,0,4.60073,0.783483
-3.46776,0.932265,0.747781,1,3,0,4.13915,0.573389
-4.26552,0.993958,0.747781,2,3,0,4.33049,0.531976
-3.67273,0.999913,0.747781,2,3,0,4.37912,0.559102
-3.03882,0.999957,0.747781,2,3,0,3.7533,0.616836
-2.80874,0.993653,0.747781,2,3,0,3.64392,0.651486
-1.82193,0.990923,0.747781,1,3,0,3.54884,1.17399
-1.77335,0.996605,0.747781,1,3,0,1.86099,1.49655
-2.13127,0.897466,0.747781,1,3,0,2.52879,0.861703
-1.7783,0.991761,0.747781,2,7,0,2.28663,1.32477
-1.77799,0.999997,0.747781,2,7,0,1.77836,1.54121
-1.78716,0.993148,0.747781,1,3,0,1.82086,1.27821
-1.98591,0.84,0.747781,3,7,0,3.39673,0.960698
-1.91686,0.997173,0.747781,2,3,0,2.06764,1.02788
-1.91686,0.82737,0.747781,1,3,0,4.34212,1.02788
-1.80658,0.987638,0.747781,2,3,0,2.097,1.21209
-2.23387,0.957568,0.747781,1,3,0,2.44747,0.811092
-1.79703,0.978118,0.747781,2,7,0,2.16832,1.64774
-1.79801,0.999747,0.747781,1,1,0,1.80411,1.65203
-1.84984,0.934289,0.747781,2,3,0,2.15396,1.82611
-2.06127,0.931094,0.747781,1,1,0,2.0668,2.26948
-1.92524,1,0.747781,2,7,0,2.06509,1.01862
-1.793,1,0.747781,2,3,0,1.92331,1.25502
-1.93319,0.979477,0.747781,1,3,0,1.96271,1.01017
-1.78587,0.983935,0.747781,2,7,0,2.10429,1.5927
-1.81983,0.962064,0.747781,2,3,0,2.05177,1.17873
-1.84477,0.996468,0.747781,1,1,0,1.8468,1.12859
-2.94567,0.823792,0.747781,1,3,0,3.98816,0.629644
-3.62329,0.977486,0.747781,3,7,0,4.08583,0.562255
-3.44846,1,0.747781,1,1,0,3.64051,0.574912
-2.07503,0.647867,0.747781,3,7,0,3.07032,2.29324
-1.93312,0.775224,0.747781,2,3,0,2.70745,1.01025
-3.1507,0.849907,0.747781,1,3,0,4.20942,0.603286
-2.63802,0.998231,0.747781,3,7,0,3.30413,3.10175
-2.63802,0.105835,0.747781,1,1,0,4.11315,3.10175
-2.15898,1,0.747781,2,3,0,2.53735,2.43154
-2.37172,0.903519,0.747781,1,1,0,2.50566,2.74727
-3.07415,0.69403,0.747781,2,3,0,3.37906,3.62999
-1.90038,1,0.747781,1,1,0,2.57396,1.95323
-1.90038,0.769364,0.747781,1,1,0,2.29312,1.95323
-1.92926,0.886836,0.747781,1,3,0,2.42309,1.01431
-2.01959,0.969588,0.747781,2,3,0,2.36596,0.933762
-6.1232,0.867628,0.747781,2,5,0,6.2258,0.504887
-5.88654,1,0.747781,1,1,0,6.13503,0.506198
-2.31922,0.428621,0.747781,3,7,0,5.17193,2.67283
-3.15361,0.602849,0.747781,1,1,0,3.44058,3.72163
-1.86902,1,0.747781,1,1,0,2.60881,1.87726
-1.79206,0.981466,0.747781,1,3,0,1.97403,1.25848
-1.79342,0.999925,0.747781,2,3,0,1.79681,1.25349
-1.77126,0.998674,0.747781,1,3,0,1.80661,1.46117
-2.05901,0.962228,0.747781,2,7,0,2.05957,0.905713
-3.31029,0.688138,0.747781,3,7,0,3.3163,0.586859
-3.5504,0.991908,0.747781,2,3,0,4.20971,0.567232
-3.82755,0.997332,0.747781,1,1,0,3.83058,0.550268
-3.85252,0.999807,0.747781,1,1,0,3.92659,0.548979
-2.25705,1,0.747781,1,3,0,5.16793,0.801132
-2.77282,0.93886,0.747781,3,7,0,2.84169,0.657904
-2.60972,1,0.747781,1,1,0,2.77872,0.69144
-1.80061,0.987752,0.747781,1,3,0,3.16381,1.22952
-2.26498,0.948549,0.747781,3,7,0,2.47036,2.59379
-2.26498,0.174751,0.747781,2,3,0,4.04627,2.59379
-1.92815,0.999842,0.747781,2,7,0,2.18205,1.01549
-1.7874,0.998237,0.747781,2,7,0,1.90333,1.60113
-2.49537,0.735193,0.747781,1,3,0,3.64689,0.720243
-1.78452,0.985931,0.747781,1,3,0,2.9869,1.29021
-2.15707,0.950159,0.747781,2,7,0,2.37604,0.847846
-2.75745,0.874116,0.747781,1,3,0,2.89397,0.660747
-2.61925,1,0.747781,2,7,0,2.75768,3.07778
-2.16451,1,0.747781,2,7,0,2.55719,0.844001
-1.78301,0.99391,0.747781,2,7,0,2.10129,1.57592
-1.7784,0.995803,0.747781,2,3,0,1.81659,1.32415
-2.09311,0.961871,0.747781,2,3,0,2.42506,2.32394
-2.08661,1,0.747781,2,7,0,2.09097,0.887897
-2.14964,0.995268,0.747781,1,1,0,2.16465,0.851747
-3.38588,0.817049,0.747781,1,3,0,4.24392,0.580089
-2.03405,0.99241,0.747781,1,3,0,4.41073,0.923085
-2.12234,0.992818,0.747781,1,1,0,2.12883,0.866706
-2.37865,0.582313,0.747781,2,3,0,3.36731,2.75696
-2.37865,0.163788,0.747781,1,1,0,3.64438,2.75696
-2.37865,0.259571,0.747781,2,3,0,3.64601,2.75696
-2.37957,0.94653,0.747781,3,7,0,2.62322,2.75825
-2.37957,0.0715892,0.747781,1,1,0,3.93053,2.75825
-3.48184,0.486061,0.747781,1,1,0,3.86405,4.08959
-2.78921,0.992285,0.747781,2,7,0,3.64809,0.654938
-2.82558,0.999016,0.747781,1,1,0,2.87932,0.648583
-2.00991,0.995425,0.747781,1,3,0,3.14166,0.941196
-1.80752,0.990339,0.747781,2,3,0,2.18707,1.20951
-1.80139,0.987725,0.747781,2,7,0,1.90415,1.6663
-1.85987,0.983858,0.747781,1,1,0,1.86101,1.8534
-1.82928,1,0.747781,2,3,0,1.86095,1.76545
-2.13131,0.904689,0.747781,1,1,0,2.13206,2.38709
-2.13131,0.451133,0.747781,1,1,0,2.90732,2.38709
-1.91391,1,0.747781,1,1,0,2.0745,1.98384
-1.84217,0.93976,0.747781,1,3,0,2.19133,1.13327
-2.2356,0.943495,0.747781,1,3,0,2.37093,0.810333
-3.74463,0.962578,0.747781,3,7,0,3.90417,0.554813
-3.66813,1,0.747781,1,1,0,3.79516,0.559388
-3.42901,1,0.747781,1,1,0,3.67244,0.576482
-3.18477,1,0.747781,1,1,0,3.43034,0.599513
-3.29114,0.99944,0.747781,2,3,0,3.32668,0.58867
-1.91675,1,0.747781,1,3,0,4.48913,1.028
-2.65223,0.919456,0.747781,1,3,0,3.03182,0.681935
-1.82765,0.981513,0.747781,2,7,0,2.5614,1.16159
-1.80399,0.998333,0.747781,2,3,0,1.85658,1.21941
-1.77161,0.99417,0.747781,2,3,0,1.86205,1.39197
-3.66,0.769962,0.747781,3,7,0,4.03762,4.28346
-2.07285,0.979433,0.747781,2,3,0,3.27208,0.896607
-1.78783,0.947631,0.747781,1,3,0,2.3877,1.60342
-1.82234,0.863598,0.747781,2,3,0,2.50335,1.74306
-1.79589,0.982465,0.747781,1,3,0,1.92023,1.24484
-2.30763,0.94887,0.747781,3,7,0,2.55578,0.780929
-2.13654,1,0.747781,1,1,0,2.29703,0.858804
-1.78314,1,0.747781,1,3,0,2.27523,1.29699
-1.88108,0.985039,0.747781,1,3,0,1.9017,1.07221
-2.31458,0.93008,0.747781,1,3,0,2.4469,0.778306
-2.73679,0.457964,0.747781,3,7,0,4.17142,3.22592
-1.85425,1,0.747781,1,1,0,2.39062,1.83826
-1.86204,0.999209,0.747781,2,3,0,1.88304,1.85912
-2.17907,0.777355,0.747781,1,3,0,3.05337,0.836671
-2.37598,0.989145,0.747781,2,3,0,2.51094,0.756512
-2.4989,0.994379,0.747781,1,1,0,2.51247,0.719274
-1.85265,1,0.747781,1,3,0,2.76879,1.11503
-1.95544,0.992663,0.747781,2,7,0,1.96809,2.07184
-1.92895,1,0.747781,1,1,0,1.98916,2.01665
-1.78331,0.98419,0.747781,1,3,0,2.01306,1.29614
-1.79523,0.999325,0.747781,2,3,0,1.79542,1.24709
-1.87766,0.980021,0.747781,1,3,0,1.99412,1.899
-1.88667,0.997125,0.747781,1,1,0,1.91482,1.92098
-2.55378,0.762322,0.747781,1,1,0,2.56874,2.99311
-2.19594,1,0.747781,1,1,0,2.52973,2.48945
-2.19594,0.130414,0.747781,3,7,0,5.40547,2.48945
-2.1214,1,0.747781,2,7,0,2.1441,0.867237
-2.0507,1,0.747781,1,1,0,2.12669,0.911356
-1.77089,0.991284,0.747781,1,3,0,2.20363,1.41083
-2.52218,0.797194,0.747781,1,3,0,3.41106,0.713026
-1.7715,0.98013,0.747781,1,3,0,3.27267,1.46702
-1.84016,0.980863,0.747781,1,3,0,1.89627,1.13695
-2.0619,0.980297,0.747781,2,7,0,2.06201,2.27057
-1.83602,0.928432,0.747781,1,3,0,2.36143,1.14478
-1.77218,0.99849,0.747781,1,3,0,1.84721,1.38195
-1.81558,0.991528,0.747781,1,3,0,1.82898,1.18877
-2.03612,0.967214,0.747781,1,3,0,2.08566,0.92159
-2.15932,0.990192,0.747781,1,1,0,2.16127,0.846673
-3.18348,0.926056,0.747781,1,3,0,3.73224,0.599652
-4.37287,0.980039,0.747781,1,3,0,4.89441,0.528647
-2.84391,0.66758,0.747781,1,3,0,5.39622,0.645496
-2.73823,1,0.747781,1,1,0,2.86887,0.664388
-2.58072,0.961352,0.747781,2,7,0,2.72685,3.02817
-2.58072,0.275871,0.747781,1,1,0,3.68163,3.02817
-3.40533,0.567469,0.747781,1,1,0,3.89273,4.00518
-2.59662,0.902094,0.747781,2,3,0,3.344,3.0487
-2.50458,1,0.747781,2,7,0,2.53539,0.717728
-2.61579,0.998584,0.747781,2,3,0,2.6361,0.690046
-3.60215,0.752407,0.747781,1,3,0,3.96925,0.563657
-3.35998,1,0.747781,1,1,0,3.60543,0.582342
-2.37277,1,0.747781,2,3,0,3.33077,0.757594
-2.61653,0.989276,0.747781,1,1,0,2.61655,0.689878
-2.63992,0.999195,0.747781,1,1,0,2.69397,0.684628
-2.01606,0.996106,0.747781,2,3,0,2.89234,0.936451
-2.38049,0.980035,0.747781,2,3,0,2.44251,0.755005
-2.70499,0.973017,0.747781,2,3,0,3.20638,0.67092
-2.68921,0.989035,0.747781,2,3,0,3.37958,0.674128
-2.65959,1,0.747781,1,1,0,2.74109,0.680348
-2.38736,0.937445,0.747781,2,7,0,2.84627,2.76909
-2.38736,0.501594,0.747781,1,1,0,3.13449,2.76909
-1.85475,1,0.747781,1,1,0,2.19331,1.83963
-1.80128,1,0.747781,2,3,0,1.84127,1.66584
-1.81433,0.976301,0.747781,1,3,0,1.93108,1.19184
-1.77455,0.998955,0.747781,1,3,0,1.81455,1.35404
-2.06669,0.948753,0.747781,2,7,0,2.25453,0.900618
-2.06555,1,0.747781,1,1,0,2.10077,0.901365
-3.68116,0.666049,0.747781,2,3,0,4.07118,4.30626
-2.26266,1,0.747781,2,3,0,3.11506,0.798791
-1.77074,0.984561,0.747781,1,3,0,2.62376,1.41832
-1.78088,0.973478,0.747781,2,3,0,2.03382,1.30903
-2.08852,0.939083,0.747781,1,3,0,2.25939,0.886713
-2.08492,0.997523,0.747781,2,7,0,2.10908,2.31011
-1.84057,1,0.747781,2,3,0,2.02576,1.1362
-2.18508,0.9483,0.747781,1,3,0,2.28734,0.833714
-3.45145,0.88738,0.747781,2,7,0,3.45393,0.574675
-3.22589,1,0.747781,1,1,0,3.456,0.595159
-1.85553,0.94503,0.747781,2,5,0,4.53194,1.1103
-2.23839,0.96652,0.747781,2,3,0,2.25954,0.809113
-1.85497,0.971336,0.747781,1,3,0,2.30686,1.11121
-2.49495,0.910017,0.747781,1,3,0,2.84391,0.720358
-2.38911,1,0.747781,1,1,0,2.50817,0.752153
-1.80427,1,0.747781,1,3,0,2.67581,1.2186
-1.7805,0.999365,0.747781,2,3,0,1.81299,1.31121
-1.77126,0.981659,0.747781,2,3,0,1.9746,1.46128
-1.83013,0.98839,0.747781,1,3,0,1.84071,1.76809
-2.47295,0.792996,0.747781,1,1,0,2.47356,2.88605
-2.88874,0.780629,0.747781,2,3,0,3.22255,3.41129
-1.82739,1,0.747781,1,1,0,2.47829,1.75944
-3.79879,0.406154,0.747781,1,1,0,3.83702,4.43216
-3.01792,0.775846,0.747781,2,3,0,4.02348,3.56443
-1.85099,1,0.747781,1,1,0,2.54055,1.8293
-1.7955,1,0.747781,2,3,0,1.83637,1.64093
-1.86405,0.981409,0.747781,1,1,0,1.86422,1.86441
-2.02687,0.98063,0.747781,2,3,0,2.0376,2.20839
-2.02687,0.947924,0.747781,1,1,0,2.17606,2.20839
-2.88664,0.728882,0.747781,2,7,0,3.20896,0.638583
-2.3756,0.999848,0.747781,2,3,0,2.94622,0.756639
-2.93278,0.983905,0.747781,2,3,0,3.00477,0.631538
-1.85985,1,0.747781,1,3,0,3.72026,1.10336
-1.77324,0.997992,0.747781,1,3,0,1.87574,1.36782
-2.07301,0.952103,0.747781,1,3,0,2.27875,0.896505
-1.77908,1,0.747781,1,3,0,2.18176,1.31977
-2.17972,0.914231,0.747781,1,3,0,2.45197,0.836348
-3.45865,0.534064,0.747781,3,7,0,4.36428,0.574104
-3.73644,0.997024,0.747781,1,1,0,3.73914,0.555284
-4.32128,0.993234,0.747781,2,3,0,4.86131,0.5302
-4.25044,1,0.747781,1,1,0,4.37792,0.532475
-2.34621,0.484661,0.747781,3,7,0,3.69301,2.71133
-2.15285,1,0.747781,2,3,0,2.38564,2.42178
-3.23213,0.722208,0.747781,2,7,0,3.23637,0.594516
-1.85278,0.333333,0.747781,2,3,0,5.93003,1.83425
-3.21449,0.551591,0.747781,1,1,0,3.2356,3.7911
-3.122,0.968711,0.747781,3,7,0,3.12536,0.606588
-2.39836,1,0.747781,2,3,0,3.13545,0.749143
-1.99773,0.952028,0.747781,1,3,0,2.42694,0.950893
-1.80059,0.99391,0.747781,2,7,0,1.96682,1.66299
-1.83642,0.966409,0.747781,1,3,0,1.9819,1.14401
-1.77918,0.992254,0.747781,2,7,0,1.90636,1.55021
-1.83994,0.973949,0.747781,1,3,0,1.93239,1.13736
-1.77868,0.999572,0.747781,2,7,0,1.82844,1.54657
-1.80689,0.996213,0.747781,2,7,0,1.80855,1.21121
-2.26056,0.951394,0.747781,2,3,0,2.26479,0.799664
-2.8552,0.977934,0.747781,2,3,0,2.90911,0.643631
-2.03729,0.87611,0.747781,1,3,0,3.16015,0.920757
-1.77147,0.982215,0.747781,1,3,0,2.21711,1.46626
-1.95662,0.946661,0.747781,2,3,0,2.26486,2.07423
-2.1553,0.736916,0.747781,1,3,0,3.21702,0.84877
-1.91756,0.999251,0.747781,2,3,0,2.18945,1.02709
-1.77065,0.996329,0.747781,1,3,0,1.98757,1.43156
-1.8003,0.992714,0.747781,1,3,0,1.81649,1.2305
-1.77142,0.997376,0.747781,2,3,0,1.82965,1.46524
-1.77142,0.827597,0.747781,1,3,0,2.85683,1.46524
-1.83592,0.989502,0.747781,2,3,0,1.86233,1.78584
-3.99478,0.257487,0.747781,3,7,0,4.70568,0.542259
-2.89945,0.76935,0.747781,1,3,0,4.41265,0.636585
